desired_id,client_id,skill,title
355,616,"['Apache Spark', 'HDFS', 'WebScrape']",Project616
356,72,"['Apache Kafka', 'Azure Data Factory', 'Java']",Project72
357,563,"['Hadoop', 'Redis']",Project563
358,510,"['Apache', 'Apache Mesos']",Project510
359,772,['GitHub'],Project772
360,586,"['Apache Storm', 'Redux']",Project586
361,266,"['Azure Modern Data', 'ETL', 'HBase', 'Scala', 'Spark']",Project266
362,751,"['Apache Pulsar', 'Azure', 'Azure Modern Data', 'Data Engineer', 'Data Engineering']",Project751
363,56,"['Apache Mesos', 'Data Engineer', 'Hadoop']",Project56
364,279,"['Amazon Kinesis', 'Azure', 'HDFS']",Project279
365,43,"['Apache Pulsar', 'Azure Data Factory']",Project43
366,324,"['Azure Modern Data', 'Data Engineering', 'Data Warehousing', 'WebScrape']",Project324
367,175,"['Amazon Redshift', 'Apache']",Project175
368,558,"['Apache Beam', 'Excel', 'Python']",Project558
369,359,"['Azure Databricks', 'Excel', 'SQL']",Project359
370,307,"['Apache Kafka', 'Azure Cosmos DB', 'Data Engineering', 'Oracle Database Administration', 'Troubleshooting']",Project307
371,274,"['Apache Pulsar', 'Python']",Project274
372,737,"['Apache Mesos', 'Azure Databricks', 'Data Warehousing', 'HBase', 'Python']",Project737
373,899,"['Cloud', 'ETL', 'Java', 'Oracle']",Project899
374,958,"['Azure', 'Azure Data Lake', 'Data Engineer', 'Excel', 'HDFS', 'Spark', 'Troubleshooting']",Project958
375,132,"['Amazon Redshift', 'Apache NiFi', 'Azure Cosmos DB', 'SQL', 'Troubleshooting']",Project132
376,935,"['Azure Data Factory', 'GitHub', 'Troubleshooting']",Project935
377,554,"['Apache Storm', 'GitHub', 'MySQL']",Project554
378,814,"['Azure Cloud SQL', 'Azure Data Lake', 'ETL', 'SQLite']",Project814
379,789,"['Apache Solr', 'Azure', 'Azure Cloud SQL', 'HDFS']",Project789
380,34,"['Apache Kafka', 'Apache NiFi', 'Hadoop', 'Hadoop', 'HBase', 'Redux', 'Spark']",Project34
381,43,"['Amazon Firehose', 'ETL', 'MySQL', 'Redis']",Project43
383,6,"['Apache Mesos', 'Azure Cosmos DB', 'Data Engineer', 'ETL', 'ETL', 'Git', 'GitHub', 'Go', 'Redux', 'WebScrape']",Project6
384,403,"['Amazon Firehose', 'Apache Spark', 'Data Engineering']",Project403
385,277,"['Azure Data Factory', 'Data Engineer', 'Hadoop', 'T-SQL']",Project277
386,85,"['Apache Beam', 'Redis']",Project85
387,744,"['Apache Kafka', 'Azure Data Factory', 'Go', 'Redis', 'Scala']",Project744
388,395,"['Apache Mesos', 'Data Warehousing', 'Python']",Project395
389,766,"['Amazon Kinesis', 'Apache Mesos', 'Apache Storm', 'Azure', 'Azure Cosmos DB', 'Data Engineering', 'Excel', 'HBase']",Project766
390,644,"['MySQL', 'Python']",Project644
391,227,"['Apache NiFi', 'HBase', 'HDFS', 'Python']",Project227
392,58,"['Amazon Redshift', 'Apache Beam', 'Azure Databricks', 'Go', 'Scala', 'Scala']",Project58
393,604,"['Amazon Firehose', 'Apache Beam', 'Excel']",Project604
394,945,"['Amazon Redshift', 'Apache NiFi', 'Data Warehousing', 'GitHub']",Project945
395,576,"['Apache Kafka', 'WebScrape']",Project576
396,844,['Redux'],Project844
397,658,"['GitHub', 'Oracle']",Project658
398,445,"['Apache NiFi', 'Apache Pulsar', 'Azure Modern Data', 'Cloud', 'Excel', 'Go', 'Spark', 'SQLite']",Project445
399,400,"['Cloud', 'Java', 'Kafka', 'Redis']",Project400
400,524,['Data Engineering'],Project524
401,363,"['Amazon Kinesis', 'Java', 'Scala']",Project363
403,843,"['Amazon Firehose', 'Amazon Kinesis', 'Apache Flume', 'Data Engineering', 'HDFS', 'Spark', 'T-SQL']",Project843
404,9,"['Amazon Firehose', 'Apache', 'Apache Mesos', 'T-SQL']",Project9
405,355,"['Apache Mesos', 'Azure Cloud SQL', 'Azure Data Factory', 'SQLite']",Project355
406,210,['Scala'],Project210
407,220,"['Azure Cosmos DB', 'MySQL']",Project220
408,73,"['Azure Data Factory', 'Spark']",Project73
409,925,"['Apache Pulsar', 'Azure Databricks']",Project925
410,627,"['Data Engineering', 'Data Warehousing', 'Git', 'WebScrape']",Project627
411,594,"['Amazon Redshift', 'Apache Storm', 'Azure Data Lake', 'Cloud', 'Kafka']",Project594
413,363,"['Data Engineering', 'Java', 'SQLite']",Project363
414,328,"['Apache Beam', 'Azure Cloud SQL', 'Data Engineering', 'Redis', 'Spark', 'Spark']",Project328
415,927,"['Apache Pulsar', 'Azure Cosmos DB', 'Data Engineering']",Project927
416,241,"['Amazon Firehose', 'Apache Solr', 'Azure Modern Data']",Project241
417,498,"['Apache Solr', 'Kafka', 'Oracle', 'Python', 'Python']",Project498
418,225,"['Apache Beam', 'Apache Beam', 'GitHub']",Project225
419,705,"['Database Administration', 'Git']",Project705
420,819,"['Apache Flume', 'Apache Pulsar', 'Azure Databricks', 'Spark']",Project819
421,53,['Excel'],Project53
422,637,['Git'],Project637
423,119,['SQL'],Project119
424,442,['Spark'],Project442
425,419,['Amazon Redshift'],Project419
426,724,"['Apache Flume', 'Kafka']",Project724
427,453,"['Amazon Firehose', 'Apache Spark', 'Scala', 'SQL', 'SQL']",Project453
428,334,['Troubleshooting'],Project334
429,971,['WebScrape'],Project971
430,472,"['Amazon Redshift', 'Apache Mesos', 'Apache Pulsar']",Project472
431,561,"['Apache Storm', 'Cloud']",Project561
432,574,"['Data Engineer', 'Database Administration', 'ETL', 'Oracle', 'Redux']",Project574
433,621,"['Azure Data Factory', 'Cloud', 'HDFS', 'Troubleshooting']",Project621
434,279,"['Azure Data Factory', 'T-SQL']",Project279
435,788,['Git'],Project788
436,909,"['Apache', 'Azure', 'Data Engineering', 'HDFS']",Project909
437,628,"['Apache Beam', 'Apache Pulsar', 'Oracle']",Project628
438,975,"['Data Engineer', 'Excel', 'Python']",Project975
440,313,"['Python', 'T-SQL']",Project313
441,328,"['Oracle', 'Redux', 'WebScrape']",Project328
442,45,['Apache Kafka'],Project45
443,604,"['Apache Mesos', 'GitHub', 'Go', 'Python', 'Scala', 'SQL']",Project604
444,534,"['Data Engineering', 'Oracle Database Administration', 'Redux', 'WebScrape']",Project534
445,9,"['Data Warehousing', 'Oracle']",Project9
447,303,"['HDFS', 'Redux']",Project303
448,819,"['Apache Flume', 'Azure Databricks', 'Python']",Project819
449,899,"['Amazon Firehose', 'Cloud', 'Excel']",Project899
450,563,"['Git', 'Spark']",Project563
451,58,"['Apache Storm', 'HBase']",Project58
452,574,"['Apache Mesos', 'ETL', 'SQL']",Project574
453,6,"['Amazon Kinesis', 'Apache Spark', 'Python', 'SQLite']",Project6
454,586,"['Apache Solr', 'Azure Data Factory', 'Spark']",Project586
456,954,"['Apache Beam', 'Apache Pulsar', 'Apache Spark', 'Apache Spark', 'SQLite']",Project954
457,457,['Apache Solr'],Project457
458,704,"['Apache Spark', 'Apache Storm', 'Apache Storm', 'Data Engineering', 'Database Administration', 'Oracle', 'Python']",Project704
459,118,"['Apache Kafka', 'Scala']",Project118
460,522,"['Apache Solr', 'Azure Cosmos DB', 'Azure Data Factory', 'Data Engineering', 'ETL']",Project522
461,735,"['Amazon Redshift', 'Apache Pulsar', 'HDFS', 'Kafka']",Project735
462,520,"['Go', 'WebScrape']",Project520
463,285,"['Apache Pulsar', 'Azure Data Factory', 'Azure Databricks', 'GitHub']",Project285
464,132,"['Amazon Firehose', 'Azure', 'Azure Cloud SQL']",Project132
465,908,"['Azure Data Lake', 'Database Administration', 'Kafka', 'Oracle', 'SQLite']",Project908
466,105,"['Amazon Kinesis', 'Apache Storm', 'Azure Data Lake', 'Azure Databricks', 'Azure Databricks', 'Redux']",Project105
467,495,"['Apache Storm', 'Azure Cloud SQL', 'Azure Data Factory', 'Java', 'Oracle Database Administration', 'Redux', 'SQL']",Project495
468,723,"['Data Warehousing', 'Scala']",Project723
469,774,"['Apache Beam', 'Apache Solr', 'Apache Spark', 'Apache Storm', 'Azure Cosmos DB', 'Database Administration', 'Redux']",Project774
470,921,"['Database Administration', 'GitHub', 'Redux', 'Spark']",Project921
471,34,"['Database Administration', 'Troubleshooting']",Project34
472,330,['Go'],Project330
473,420,"['Azure Data Factory', 'Azure Databricks', 'Azure Modern Data', 'Kafka', 'Redis', 'WebScrape']",Project420
474,279,"['Apache', 'Apache Solr', 'Azure Modern Data', 'Java', 'MySQL', 'SQL']",Project279
475,621,"['Amazon Firehose', 'Apache Solr', 'SQL', 'WebScrape']",Project621
476,302,"['Kafka', 'Oracle Database Administration']",Project302
477,190,"['GitHub', 'Troubleshooting', 'Troubleshooting']",Project190
478,826,"['Apache Solr', 'Database Administration', 'Git', 'Git', 'Scala', 'Troubleshooting']",Project826
479,575,"['Apache Spark', 'Kafka', 'Python', 'Scala']",Project575
480,361,"['Amazon Firehose', 'Apache Kafka', 'Data Warehousing', 'Hadoop', 'SQLite', 'WebScrape']",Project361
481,719,"['HDFS', 'MySQL', 'T-SQL']",Project719
482,849,"['Azure Data Lake', 'Azure Modern Data', 'ETL', 'HDFS']",Project849
483,735,"['Apache Kafka', 'Azure Data Lake', 'HBase']",Project735
484,499,"['Apache Solr', 'Data Engineer', 'Oracle']",Project499
485,420,"['Git', 'HBase', 'Oracle Database Administration', 'SQLite']",Project420
487,496,"['Azure', 'Data Engineering', 'GitHub', 'Kafka']",Project496
488,374,"['Spark', 'SQLite']",Project374
489,908,"['Amazon Firehose', 'Apache NiFi', 'Apache NiFi', 'Azure Cloud SQL', 'Azure Data Factory', 'Data Warehousing', 'Data Warehousing', 'Database Administration', 'Troubleshooting']",Project908
490,366,['HBase'],Project366
491,253,['Apache Solr'],Project253
492,252,"['Apache', 'Scala', 'Troubleshooting', 'Troubleshooting', 'Troubleshooting']",Project252
493,330,"['Apache Kafka', 'Azure Modern Data', 'Redis']",Project330
494,954,"['Amazon Kinesis', 'Apache Solr']",Project954
495,620,"['Amazon Kinesis', 'Apache Beam', 'ETL']",Project620
496,744,['Azure Modern Data'],Project744
497,840,"['Azure Cosmos DB', 'SQL']",Project840
498,207,"['Amazon Kinesis', 'Apache Beam', 'Apache Solr', 'Redux']",Project207
499,183,['T-SQL'],Project183
500,459,"['Amazon Redshift', 'HDFS', 'Oracle Database Administration']",Project459
501,574,"['Azure Data Factory', 'Azure Databricks', 'Excel', 'Redux', 'SQLite']",Project574
502,597,"['Apache', 'Cloud', 'Data Engineering']",Project597
503,515,['Amazon Redshift'],Project515
504,258,"['Azure Cloud SQL', 'Azure Cloud SQL', 'Azure Modern Data', 'Git', 'Go']",Project258
505,933,"['Azure', 'Azure Cosmos DB', 'Database Administration', 'ETL', 'Go', 'HDFS', 'Troubleshooting']",Project933
506,945,"['Excel', 'Scala']",Project945
507,801,"['Oracle Database Administration', 'T-SQL']",Project801
508,83,"['Amazon Redshift', 'Data Warehousing', 'ETL', 'HDFS', 'MySQL', 'T-SQL', 'WebScrape']",Project83
509,597,['Apache Solr'],Project597
510,826,"['Data Engineer', 'WebScrape']",Project826
511,45,"['Apache', 'SQLite']",Project45
512,822,['T-SQL'],Project822
513,586,"['Azure', 'Excel', 'Hadoop', 'T-SQL', 'T-SQL']",Project586
514,594,"['Apache Pulsar', 'Azure Cosmos DB', 'Azure Data Factory']",Project594
515,606,"['Excel', 'HBase']",Project606
517,596,"['Apache Mesos', 'T-SQL']",Project596
518,797,"['Amazon Redshift', 'Apache Mesos', 'Apache Pulsar', 'Git', 'Kafka', 'SQL']",Project797
519,705,['HDFS'],Project705
520,114,"['Apache', 'Apache Solr', 'Azure Cloud SQL', 'Java', 'Python', 'Spark']",Project114
521,612,"['Amazon Firehose', 'Azure Data Factory', 'Azure Data Lake', 'GitHub']",Project612
522,915,"['Apache Kafka', 'SQLite', 'T-SQL']",Project915
523,727,"['Amazon Kinesis', 'Data Warehousing', 'Git', 'Scala']",Project727
525,534,['Kafka'],Project534
526,266,"['Apache Solr', 'Azure Modern Data', 'Redux', 'WebScrape', 'WebScrape']",Project266
527,88,"['Apache Flume', 'Apache Pulsar', 'Redis']",Project88
528,153,"['Azure Databricks', 'Java']",Project153
529,838,"['Amazon Kinesis', 'ETL', 'Spark']",Project838
530,838,"['ETL', 'Go', 'Troubleshooting', 'T-SQL']",Project838
531,442,"['Apache Beam', 'Apache Mesos', 'Apache NiFi']",Project442
532,153,"['Apache Pulsar', 'Apache Storm', 'Database Administration', 'Java', 'Scala']",Project153
533,429,"['Azure Data Lake', 'Azure Data Lake']",Project429
534,361,"['Apache Mesos', 'Apache Pulsar', 'Data Engineer', 'T-SQL']",Project361
535,744,"['Apache Mesos', 'Apache NiFi', 'Apache Spark', 'Apache Storm', 'Azure Data Factory', 'Cloud', 'Oracle']",Project744
536,522,"['Amazon Redshift', 'Azure Data Factory']",Project522
537,324,"['Apache Solr', 'Apache Spark', 'Oracle Database Administration', 'Python']",Project324
538,602,"['Data Warehousing', 'Hadoop', 'Hadoop', 'Spark']",Project602
539,921,"['Apache NiFi', 'Data Engineering', 'HBase', 'Oracle Database Administration', 'SQLite']",Project921
540,175,"['Apache', 'Git', 'Redux']",Project175
541,524,"['Azure', 'Cloud', 'Excel', 'HBase', 'Redis']",Project524
542,870,"['HDFS', 'Kafka', 'Scala']",Project870
543,52,"['Amazon Firehose', 'Amazon Redshift', 'Apache Solr', 'Azure Data Factory', 'Troubleshooting', 'Troubleshooting', 'WebScrape']",Project52
544,142,"['Amazon Firehose', 'Apache Storm', 'Azure Databricks', 'Kafka', 'Python']",Project142
545,608,"['Amazon Kinesis', 'Apache', 'Spark']",Project608
546,95,"['Kafka', 'Oracle Database Administration', 'Troubleshooting']",Project95
547,85,"['Amazon Redshift', 'Java']",Project85
548,524,"['Apache Beam', 'Apache Storm', 'HBase']",Project524
549,927,"['SQL', 'WebScrape']",Project927
550,954,"['Java', 'SQL', 'SQLite']",Project954
551,788,['Redux'],Project788
552,177,"['Cloud', 'HDFS', 'Redux', 'Spark']",Project177
553,934,"['Azure Cosmos DB', 'Go', 'Spark']",Project934
554,663,['Apache Flume'],Project663
555,845,"['Amazon Kinesis', 'Apache Beam', 'Go', 'Go', 'Troubleshooting']",Project845
556,761,"['Azure Cloud SQL', 'Azure Data Factory', 'Oracle']",Project761
557,975,"['Amazon Firehose', 'Cloud', 'Scala']",Project975
558,569,"['ETL', 'Redis']",Project569
559,330,"['Amazon Redshift', 'Apache Spark', 'ETL', 'HDFS']",Project330
560,348,['SQLite'],Project348
561,761,"['Amazon Redshift', 'Apache Spark', 'Data Warehousing', 'Excel', 'Java', 'Python']",Project761
562,534,"['Apache Kafka', 'Apache Pulsar']",Project534
563,468,"['Apache Spark', 'Azure Data Factory', 'Oracle', 'Redis']",Project468
564,999,['Scala'],Project999
565,814,"['Amazon Firehose', 'Oracle Database Administration', 'Oracle Database Administration', 'Python']",Project814
566,569,['Azure'],Project569
567,153,"['HDFS', 'Redux', 'Troubleshooting']",Project153
568,114,"['Data Engineering', 'Hadoop']",Project114
569,697,"['Amazon Kinesis', 'HDFS', 'Oracle Database Administration', 'SQL']",Project697
570,277,"['Apache NiFi', 'Apache Pulsar']",Project277
571,554,"['Azure Data Factory', 'ETL', 'Redux', 'SQL']",Project554
572,948,"['Apache', 'Azure Cosmos DB']",Project948
573,355,['Azure Databricks'],Project355
574,62,"['Apache Flume', 'Azure Databricks', 'ETL', 'WebScrape']",Project62
575,248,"['Apache Storm', 'Azure Modern Data', 'Cloud', 'Data Engineer', 'Data Engineer', 'WebScrape']",Project248
576,56,"['Azure', 'ETL', 'Hadoop']",Project56
577,58,"['Amazon Kinesis', 'Apache Kafka', 'Apache Solr', 'Apache Storm', 'Azure Data Lake']",Project58
578,142,"['Azure Cosmos DB', 'Cloud']",Project142
580,469,"['Apache Storm', 'Azure Data Lake', 'ETL']",Project469
581,819,"['Azure Cloud SQL', 'Azure Data Factory', 'Data Warehousing', 'Database Administration', 'Redis']",Project819
582,274,"['Azure Modern Data', 'Redis', 'Scala']",Project274
583,744,"['Apache NiFi', 'SQLite']",Project744
584,659,"['Apache Beam', 'Azure Databricks', 'SQL', 'Troubleshooting', 'WebScrape']",Project659
585,9,"['Apache Mesos', 'Apache NiFi', 'Kafka', 'MySQL', 'Troubleshooting']",Project9
586,88,"['Amazon Redshift', 'Azure Cloud SQL', 'Oracle Database Administration', 'Scala']",Project88
587,569,"['Cloud', 'ETL']",Project569
588,887,"['Azure Databricks', 'Hadoop', 'WebScrape', 'WebScrape']",Project887
589,935,['Data Engineering'],Project935
590,913,"['Amazon Kinesis', 'Apache Pulsar', 'GitHub', 'HBase', 'Redux']",Project913
591,58,"['Apache Spark', 'Excel']",Project58
592,575,"['Amazon Kinesis', 'Data Engineering', 'Kafka', 'Scala']",Project575
593,909,['Apache Solr'],Project909
595,766,"['Data Engineer', 'GitHub']",Project766
596,359,"['Apache Flume', 'Apache NiFi', 'Database Administration']",Project359
597,758,"['Apache Pulsar', 'Azure Cosmos DB', 'Azure Data Factory', 'Oracle Database Administration', 'SQL']",Project758
598,478,"['Amazon Kinesis', 'Azure Data Factory', 'Azure Data Lake', 'T-SQL', 'WebScrape']",Project478
599,650,"['Amazon Kinesis', 'Apache Beam', 'Apache Flume', 'Hadoop', 'Oracle']",Project650
600,854,"['Azure Databricks', 'Excel', 'MySQL', 'Python', 'SQL']",Project854
601,831,"['Automation Testing', 'Azure', 'Jira', 'Kubernetes', 'System Integration Testing']",Project831
602,293,"['Cloud', 'Docker', 'GitHub', 'GitHub']",Project293
603,425,"['CircleCI', 'System Integration Testing', 'Unit Testing']",Project425
604,818,"['Puppet', 'Test Driven Design', 'Unit Testing']",Project818
605,138,"['GitLab', 'Hybrid Cloud Management', 'Hybrid Cloud Management']",Project138
606,726,"['AWS DevOps', 'Docker', 'Salesforce']",Project726
